file,call_length,start_time,call_variant,signal_level,call_overlap,call_cutoff,call_cutoff,high_freq
rileys-hump_2012-02-28T172000.wav,1.8857,5.062,23,3,False,False,False,283.931
rileys-hump_2012-02-28T172000.wav,1.7589,7.2944,19,3,False,False,False,280.51
rileys-hump_2012-02-28T173000.wav,1.6997,1.9869,23,3,False,False,False,287.352
rileys-hump_2012-02-28T173000.wav,1.7589,3.7866,23,3,False,False,False,280.51
rileys-hump_2012-02-28T173000.wav,1.353,6.4334,9,3,False,False,False,256.564
rileys-hump_2012-02-28T173000.wav,1.7758,8.9871,23,3,False,False,False,277.089
rileys-hump_2012-02-28T174000.wav,1.8434,0.0858,23,3,False,False,False,277.089
rileys-hump_2012-02-28T174000.wav,1.8688,2.0814,23,3,False,False,False,275.379
rileys-hump_2012-02-28T174000.wav,2.0548,4.7113,23,3,False,False,False,290.773
rileys-hump_2012-02-28T174000.wav,1.6658,7.654,23,3,False,False,False,253.143
rileys-hump_2012-02-28T174000.wav,1.3952,9.4128,23,3,False,False,False,253.143
rileys-hump_2012-02-28T175000.wav,1.8096,0.4862,23,3,False,False,False,256.564
rileys-hump_2012-02-28T175000.wav,1.3276,3.2428,9,2,False,False,False,345.506
rileys-hump_2012-02-28T175000.wav,1.8857,4.6296,23,3,False,False,False,283.931
rileys-hump_2012-02-28T180000.wav,1.8519,0.0831,23,3,False,False,False,283.931
rileys-hump_2012-02-28T180000.wav,1.8096,2.045,23,3,False,False,False,270.248
rileys-hump_2012-02-28T180000.wav,1.8603,5.5965,23,3,False,False,False,256.564
rileys-hump_2012-02-28T180000.wav,1.3022,9.0466,9,3,False,False,False,259.985
rileys-hump_2012-02-28T181000.wav,1.6912,1.8364,23,3,False,False,False,234.329
rileys-hump_2012-02-28T181000.wav,1.7589,5.8531,23,3,False,False,False,258.275
rileys-hump_2012-02-28T181000.wav,1.7335,7.7473,23,3,False,False,False,256.564
rileys-hump_2012-02-28T182000.wav,2.021,2.7949,23,3,False,False,False,249.722
rileys-hump_2012-02-28T182000.wav,1.928,7.8685,23,3,False,False,False,268.537
rileys-hump_2012-02-28T183000.wav,2.0633,0.1342,23,3,False,False,False,270.248
rileys-hump_2012-02-28T183000.wav,1.6574,2.3242,23,3,False,False,False,265.116
rileys-hump_2012-02-28T183000.wav,1.8434,4.3537,23,3,False,False,False,261.695
rileys-hump_2012-02-28T183000.wav,2.3,8.4718,23,3,False,False,False,273.668
rileys-hump_2012-02-28T185000.wav,1.725,0.5852,23,3,False,False,False,304.456
rileys-hump_2012-02-28T185000.wav,1.928,7.5699,23,3,False,False,False,265.116
rileys-hump_2012-02-28T190000.wav,2.0971,1.3154,23,3,False,False,False,256.564
rileys-hump_2012-02-28T190000.wav,2.1732,3.5478,23,3,False,False,False,256.564
rileys-hump_2012-02-28T190000.wav,1.9364,8.4184,23,3,False,False,False,248.012
rileys-hump_2012-02-28T191000.wav,1.9026,0.0668,23,3,False,False,False,258.275
rileys-hump_2012-02-28T191000.wav,1.9533,3.9227,23,3,False,False,False,271.958
rileys-hump_2012-02-28T191000.wav,1.8772,6.2312,23,3,False,False,False,263.406
rileys-hump_2012-02-28T192000.wav,2.2155,0.095,23,3,False,False,False,278.8
rileys-hump_2012-02-28T192000.wav,0.093,3.562,3,2,False,False,False,220.645
rileys-hump_2012-02-28T192000.wav,1.928,3.7903,23,3,False,False,False,249.722
rileys-hump_2012-02-28T192000.wav,2.021,5.9635,23,3,False,False,False,244.591
rileys-hump_2012-02-28T193000.wav,2.1056,0.0725,23,3,False,False,False,258.275
rileys-hump_2012-02-28T194000.wav,1.4122,0.8196,9,2,False,False,False,330.113
rileys-hump_2012-02-28T195000.wav,2.0802,0.0276,23,3,False,False,False,290.773
rileys-hump_2012-02-28T195000.wav,2.2662,2.26,23,3,False,False,False,295.904
rileys-hump_2012-02-28T200000.wav,2.1732,1.9754,23,3,False,False,False,289.062
rileys-hump_2012-02-28T200000.wav,2.0633,7.2097,23,3,False,False,False,265.116
rileys-hump_2012-02-28T201000.wav,2.0464,7.3564,23,3,False,False,False,261.695
rileys-hump_2012-02-28T202000.wav,1.8772,2.9537,23,3,False,False,False,273.668
rileys-hump_2012-02-28T203000.wav,2.5199,0.3944,23,3,False,False,False,309.587
rileys-hump_2012-02-28T203000.wav,1.7081,2.982,9,1,False,False,False,364.321
rileys-hump_2012-02-28T203000.wav,2.114,4.8592,23,3,False,False,False,340.375
rileys-hump_2012-02-28T203000.wav,1.6574,7.1423,23,3,False,False,False,331.823
rileys-hump_2012-02-28T203000.wav,1.8265,8.9689,23,3,False,False,False,324.981
rileys-hump_2012-02-28T204000.wav,1.9533,2.7904,23,3,False,False,False,331.823
rileys-hump_2012-02-28T204000.wav,2.0548,4.8199,23,3,False,False,False,319.85
rileys-hump_2012-02-28T205000.wav,1.6574,3.7065,23,3,False,False,False,278.8
rileys-hump_2012-02-28T205000.wav,1.7504,5.44,23,3,False,False,False,270.248
rileys-hump_2012-02-28T210000.wav,1.8772,0.0649,23,3,False,False,False,321.56
rileys-hump_2012-02-28T210000.wav,1.4883,2.0013,23,3,False,False,False,311.298
rileys-hump_2012-02-28T210000.wav,1.5728,3.9969,9,3,False,False,False,254.854
rileys-hump_2012-02-28T211000.wav,1.6912,3.6869,23,3,False,False,False,283.931
rileys-hump_2012-02-28T211000.wav,2.2155,5.4627,23,3,False,False,False,280.51
rileys-hump_2012-02-28T211000.wav,1.8519,8.4561,23,3,False,False,False,271.958
rileys-hump_2012-02-28T212000.wav,1.6912,0.5357,9,1,False,False,False,444.711
rileys-hump_2012-02-28T212000.wav,0.1607,3.6053,3,1,False,False,False,290.773
rileys-hump_2012-02-28T214000.wav,2.2662,3.9972,23,3,False,False,False,275.379
rileys-hump_2012-02-28T215000.wav,1.8181,1.4033,23,3,False,False,False,278.8
rileys-hump_2012-02-28T215000.wav,1.6489,5.0647,9,3,False,False,False,313.008
rileys-hump_2012-02-28T220000.wav,2.0548,4.3404,23,3,False,False,False,263.406
rileys-hump_2012-02-28T220000.wav,2.114,7.4353,23,3,False,False,False,285.641
rileys-hump_2012-02-28T221000.wav,1.5897,3.0488,9,3,False,False,False,302.746
rileys-hump_2012-02-28T221000.wav,2.0886,6.2367,23,3,False,False,False,285.641
rileys-hump_2012-02-28T221000.wav,1.7166,8.4183,23,3,False,False,False,290.773
rileys-hump_2012-02-28T222000.wav,1.7842,4.9204,23,3,False,False,False,287.352
rileys-hump_2012-02-28T222000.wav,1.3191,9.529,9,2,False,True,True,287.352
rileys-hump_2012-02-28T223000.wav,2.8074,0.078,23,3,False,False,False,283.931
rileys-hump_2012-02-28T223000.wav,1.9956,3.0799,23,3,False,False,False,282.221
rileys-hump_2012-02-28T224000.wav,1.4206,6.7019,9,1,False,False,False,348.927
rileys-hump_2012-02-28T224000.wav,1.9872,8.1987,23,3,False,False,False,297.614
rileys-hump_2012-02-28T225000.wav,1.8942,0.0753,23,3,False,False,False,323.271
rileys-hump_2012-02-28T225000.wav,2.9681,4.76,17,3,False,False,False,251.433
rileys-hump_2012-02-28T230000.wav,2.3085,0.0698,23,3,False,False,False,318.14
rileys-hump_2012-02-28T230000.wav,2.3,3.5875,23,3,False,False,False,297.614
rileys-hump_2012-02-28T230000.wav,1.3361,6.121,9,3,False,False,False,253.143
rileys-hump_2012-02-28T231000.wav,2.114,4.5257,23,3,False,False,False,278.8
rileys-hump_2012-02-28T231000.wav,1.6912,6.7243,23,3,False,False,False,278.8
rileys-hump_2012-02-28T231000.wav,1.2261,8.4493,9,3,False,False,False,265.116
rileys-hump_2012-02-28T232000.wav,1.1923,4.1819,19,3,False,False,False,289.062
rileys-hump_2012-02-28T232000.wav,2.2155,5.408,17,2,False,False,False,319.85
rileys-hump_2012-02-28T232000.wav,1.0739,8.2916,23,3,False,False,False,318.14
rileys-hump_2012-02-28T233000.wav,5.6909,2.4513,10,3,False,False,False,338.665
rileys-hump_2012-02-28T233000.wav,2.4607,8.3621,10,3,False,True,True,324.981
rileys-hump_2012-02-28T234000.wav,1.0486,2.6994,23,3,False,False,False,306.167
rileys-hump_2012-02-28T234000.wav,1.2346,3.8749,23,3,False,False,False,304.456
rileys-hump_2012-02-28T234000.wav,1.4544,5.4984,9,2,False,False,False,278.8
rileys-hump_2012-02-28T234000.wav,1.539,9.2613,23,3,False,False,False,304.456
rileys-hump_2012-02-28T235000.wav,1.928,6.888,23,3,False,False,False,342.086
rileys-hump_2012-02-29T000000.wav,3.9067,5.3519,10,3,False,False,False,275.379
rileys-hump_2012-02-29T015000.wav,1.632,6.199,23,3,False,False,False,311.298
rileys-hump_2012-02-29T015000.wav,1.8519,8.0509,23,3,False,False,False,304.456
rileys-hump_2012-02-29T020000.wav,2.4353,0.0282,17,3,False,False,False,328.402
rileys-hump_2012-02-29T020000.wav,1.9195,7.4775,19,3,False,False,False,299.325
rileys-hump_2012-02-29T021000.wav,3.3401,0.056,23,3,False,False,False,297.614
rileys-hump_2012-02-29T021000.wav,1.4798,5.2902,23,3,False,False,False,283.931
rileys-hump_2012-02-29T021000.wav,2.0464,7.1083,23,3,False,False,False,290.773
rileys-hump_2012-02-29T021000.wav,1.4544,9.3407,23,3,False,False,False,290.773
rileys-hump_2012-02-29T022000.wav,2.0125,0.1773,23,3,False,False,False,285.641
rileys-hump_2012-02-29T022000.wav,1.9956,2.2828,23,3,False,False,False,289.062
rileys-hump_2012-02-29T022000.wav,1.9195,4.3884,23,3,False,False,False,283.931
rileys-hump_2012-02-29T022000.wav,1.3614,6.4094,23,3,False,False,False,289.062
rileys-hump_2012-02-29T022000.wav,2.4945,8.3205,23,3,False,False,False,273.668
rileys-hump_2012-02-29T023000.wav,1.2346,8.1352,23,3,False,False,False,270.248
rileys-hump_2012-02-29T023000.wav,1.3191,9.4881,23,3,False,False,False,265.116
rileys-hump_2012-02-29T024000.wav,2.6975,4.9586,17,3,False,False,False,289.062
rileys-hump_2012-02-29T024000.wav,2.0125,8.823,23,3,False,False,False,259.985
rileys-hump_2012-02-29T025000.wav,2.4015,1.2408,23,3,False,False,False,251.433
rileys-hump_2012-02-29T025000.wav,2.0041,3.9467,23,3,False,False,False,249.722
rileys-hump_2012-02-29T030000.wav,2.6129,6.3089,23,3,False,False,False,277.089
rileys-hump_2012-02-29T031000.wav,2.6467,0.0628,23,3,False,False,False,314.719
rileys-hump_2012-02-29T032000.wav,1.8181,9.0037,9,3,False,True,True,248.012
rileys-hump_2012-02-29T033000.wav,2.021,0.7535,23,3,False,False,False,290.773
rileys-hump_2012-02-29T033000.wav,2.3762,2.8845,23,3,False,False,False,292.483
rileys-hump_2012-02-29T033000.wav,1.9618,5.954,23,3,False,False,False,271.958
rileys-hump_2012-02-29T033000.wav,2.3931,7.9834,23,3,False,False,False,266.827
rileys-hump_2012-02-29T034000.wav,2.2747,0.3674,23,3,False,False,False,278.8
rileys-hump_2012-02-29T034000.wav,2.2409,2.7352,23,3,False,False,False,278.8
rileys-hump_2012-02-29T034000.wav,2.2831,5.2804,23,3,False,False,False,282.221
rileys-hump_2012-02-29T034000.wav,3.1372,7.6819,23,3,False,False,False,282.221
rileys-hump_2012-02-29T035000.wav,2.4184,0.142,23,3,False,False,False,275.379
rileys-hump_2012-02-29T035000.wav,2.5706,4.4631,23,3,False,False,False,271.958
rileys-hump_2012-02-29T035000.wav,2.3339,7.1098,23,3,False,False,False,266.827
rileys-hump_2012-02-29T040000.wav,2.7059,6.9436,23,3,False,False,False,283.931
rileys-hump_2012-02-29T041000.wav,2.6383,0.0718,23,3,False,False,False,271.958
rileys-hump_2012-02-29T041000.wav,3.0104,7.7921,23,3,False,False,False,258.275
rileys-hump_2012-02-29T042000.wav,2.1056,0.6159,23,3,False,False,False,251.433
rileys-hump_2012-02-29T045000.wav,2.2493,0.0635,23,3,False,False,False,265.116
rileys-hump_2012-02-29T045000.wav,2.5199,2.685,23,3,False,False,False,256.564
rileys-hump_2012-02-29T045000.wav,2.1732,7.6656,23,3,False,False,False,273.668
rileys-hump_2012-02-29T050000.wav,2.3339,0.0327,23,3,False,False,False,282.221
rileys-hump_2012-02-29T050000.wav,2.7229,2.4511,23,3,False,False,False,283.931
rileys-hump_2012-02-29T051000.wav,2.8581,0.0602,23,3,False,False,False,283.931
rileys-hump_2012-02-29T051000.wav,2.2409,3.0959,23,3,False,False,False,270.248
rileys-hump_2012-02-29T051000.wav,2.1901,5.4805,23,3,False,False,False,266.827
rileys-hump_2012-02-29T051000.wav,1.7504,8.6853,23,3,False,False,False,265.116
rileys-hump_2012-02-29T052000.wav,2.6721,2.1855,23,3,False,False,False,283.931
rileys-hump_2012-02-29T052000.wav,2.2239,8.5867,23,3,False,False,False,254.854
rileys-hump_2012-02-29T053000.wav,2.6298,5.5286,23,3,False,False,False,246.302
rileys-hump_2012-02-29T053000.wav,2.5284,8.2598,23,3,False,False,False,237.749
rileys-hump_2012-02-29T054000.wav,1.9449,0.0688,23,3,False,False,False,249.722
rileys-hump_2012-02-29T054000.wav,1.9364,2.1913,23,3,False,False,False,249.722
rileys-hump_2012-02-29T054000.wav,1.8942,4.3054,23,3,False,False,False,254.854
rileys-hump_2012-02-29T054000.wav,2.0125,6.5716,23,3,False,False,False,253.143
rileys-hump_2012-02-29T054000.wav,1.8603,8.9224,23,3,False,False,False,239.46
rileys-hump_2012-02-29T055000.wav,1.3107,0.0718,23,3,False,False,False,270.248
rileys-hump_2012-02-29T055000.wav,2.1394,2.0759,23,3,False,False,False,258.275
rileys-hump_2012-02-29T055000.wav,2.1986,4.4097,23,3,False,False,False,251.433
rileys-hump_2012-02-29T055000.wav,2.4692,7.2002,23,3,False,False,False,244.591
rileys-hump_2012-02-29T060000.wav,1.5305,2.028,9,3,False,False,False,313.008
rileys-hump_2012-02-29T060000.wav,3.0526,7.7443,23,3,False,False,False,261.695
rileys-hump_2012-02-29T061000.wav,2.9004,0.0691,23,3,False,False,False,258.275
rileys-hump_2012-02-29T061000.wav,2.5284,8.2743,23,3,False,False,False,275.379
rileys-hump_2012-02-29T062000.wav,2.0886,0.0665,23,3,False,False,False,275.379
rileys-hump_2012-02-29T062000.wav,2.3677,4.0662,23,3,False,False,False,236.039
rileys-hump_2012-02-29T063000.wav,2.3508,0.0525,23,3,False,False,False,270.248
rileys-hump_2012-02-29T063000.wav,1.8772,2.8429,23,3,False,False,False,251.433
rileys-hump_2012-02-29T063000.wav,1.9787,4.8555,23,3,False,False,False,249.722
rileys-hump_2012-02-29T063000.wav,1.9026,6.961,23,3,False,False,False,244.591
rileys-hump_2012-02-29T063000.wav,1.8265,8.9651,23,3,False,False,False,239.46
rileys-hump_2012-02-29T064000.wav,2.4269,0.0723,23,3,False,False,False,263.406
rileys-hump_2012-02-29T065000.wav,2.3339,3.9734,23,3,False,False,False,258.275
rileys-hump_2012-02-29T065000.wav,2.2324,7.3135,23,3,False,False,False,275.379
rileys-hump_2012-02-29T070000.wav,1.9872,0.078,23,3,False,False,False,265.116
rileys-hump_2012-02-29T070000.wav,2.9343,2.2936,23,3,False,False,False,263.406
rileys-hump_2012-02-29T070000.wav,1.9872,5.3715,23,3,False,False,False,261.695
rileys-hump_2012-02-29T071000.wav,2.3677,5.8142,23,3,False,False,False,248.012
rileys-hump_2012-02-29T071000.wav,2.4945,8.3003,23,3,False,False,False,242.881
rileys-hump_2012-02-29T072000.wav,1.7673,0.0754,23,3,False,False,False,242.881
rileys-hump_2012-02-29T072000.wav,2.1986,4.3119,23,3,False,False,False,227.487
rileys-hump_2012-02-29T072000.wav,2.2155,6.6289,23,3,False,False,False,224.066
rileys-hump_2012-02-29T073000.wav,2.7736,1.11,23,3,False,False,False,256.564
rileys-hump_2012-02-29T073000.wav,2.7482,8.027,23,3,False,False,False,249.722
rileys-hump_2012-02-29T074000.wav,2.41,0.0305,23,3,False,False,False,258.275
rileys-hump_2012-02-29T074000.wav,2.1901,2.6012,23,3,False,False,False,215.514
rileys-hump_2012-02-29T074000.wav,2.4353,4.9012,23,3,False,False,False,265.116
rileys-hump_2012-02-29T074000.wav,3.3655,7.4296,23,3,False,False,False,256.564
rileys-hump_2012-02-29T075000.wav,8.5998,0.5323,10,3,False,False,False,313.008
rileys-hump_2012-02-29T080000.wav,2.1225,3.258,23,3,False,False,False,249.722
rileys-hump_2012-02-29T080000.wav,2.1309,5.482,23,3,False,False,False,241.17
rileys-hump_2012-02-29T081000.wav,2.7567,6.4573,23,3,False,False,False,239.46
rileys-hump_2012-02-29T082000.wav,2.6467,0.1013,23,3,False,False,False,266.827
rileys-hump_2012-02-29T082000.wav,2.5706,2.9595,23,3,False,False,False,275.379
rileys-hump_2012-02-29T082000.wav,2.2155,5.6823,23,3,False,False,False,273.668
rileys-hump_2012-02-29T082000.wav,2.7144,8.0331,23,3,False,False,False,266.827
rileys-hump_2012-02-29T083000.wav,2.3677,0.0535,23,3,False,False,False,266.827
rileys-hump_2012-02-29T083000.wav,1.243,2.5649,23,3,False,False,False,270.248
rileys-hump_2012-02-29T084000.wav,2.2324,0.6314,23,3,False,False,False,256.564
rileys-hump_2012-02-29T084000.wav,1.6151,4.9947,9,2,False,False,False,340.375
rileys-hump_2012-02-29T084000.wav,1.5644,9.2312,23,3,False,False,False,290.773
rileys-hump_2012-02-29T085000.wav,2.3762,0.0678,23,3,False,False,False,251.433
rileys-hump_2012-02-29T085000.wav,2.6806,2.5708,23,3,False,False,False,246.302
rileys-hump_2012-02-29T085000.wav,2.8243,6.4267,23,3,False,False,False,256.564
rileys-hump_2012-02-29T090000.wav,1.5982,0.0199,23,3,False,False,False,254.854
rileys-hump_2012-02-29T090000.wav,1.632,1.728,23,3,False,False,False,248.012
rileys-hump_2012-02-29T090000.wav,1.8942,3.3939,9,2,False,False,False,396.819
rileys-hump_2012-02-29T090000.wav,2.1563,6.8439,23,3,False,False,False,266.827
rileys-hump_2012-02-29T090000.wav,1.7504,9.0933,23,3,False,False,False,265.116
rileys-hump_2012-02-29T092000.wav,2.317,0.0257,23,3,False,False,False,275.379
rileys-hump_2012-02-29T092000.wav,2.2831,2.5203,23,3,False,False,False,268.537
rileys-hump_2012-02-29T092000.wav,2.207,5.0486,23,3,False,False,False,270.248
rileys-hump_2012-02-29T092000.wav,2.6129,7.3656,23,3,False,False,False,263.406
rileys-hump_2012-02-29T093000.wav,2.1478,2.2526,23,3,False,False,False,266.827
rileys-hump_2012-02-29T093000.wav,2.1225,4.5865,23,3,False,False,False,256.564
rileys-hump_2012-02-29T093000.wav,1.7589,9.0766,23,3,False,False,False,259.985
rileys-hump_2012-02-29T094000.wav,2.9427,0.0908,23,3,False,False,False,256.564
rileys-hump_2012-02-29T094000.wav,2.2831,3.2279,23,3,False,False,False,251.433
rileys-hump_2012-02-29T095000.wav,2.1225,0.212,23,3,False,False,False,230.908
rileys-hump_2012-02-29T095000.wav,2.689,3.1717,23,3,False,False,False,212.093
rileys-hump_2012-02-29T095000.wav,1.9703,5.9114,23,3,False,False,False,251.433
rileys-hump_2012-02-29T095000.wav,2.5284,8.2622,23,3,False,False,False,254.854
rileys-hump_2012-02-29T100000.wav,2.3085,1.7201,23,3,False,False,False,271.958
rileys-hump_2012-02-29T100000.wav,2.41,4.1301,23,3,False,False,False,268.537
rileys-hump_2012-02-29T100000.wav,2.1986,6.7092,23,3,False,False,False,270.248
rileys-hump_2012-02-29T100000.wav,2.1056,8.9923,23,3,False,False,False,270.248
rileys-hump_2012-02-29T101000.wav,2.3931,0.5891,23,3,False,False,False,253.143
rileys-hump_2012-02-29T101000.wav,1.632,3.0668,9,2,False,False,False,304.456
rileys-hump_2012-02-29T101000.wav,2.1817,4.7664,23,3,False,False,False,273.668
rileys-hump_2012-02-29T101000.wav,2.8243,7.2186,23,3,False,False,False,270.248
rileys-hump_2012-02-29T102000.wav,2.0041,0.406,23,3,False,False,False,229.197
rileys-hump_2012-02-29T102000.wav,1.9618,2.4946,23,3,False,False,False,220.645
rileys-hump_2012-02-29T103000.wav,2.6467,0.1045,23,3,False,False,False,249.722
rileys-hump_2012-02-29T103000.wav,2.3254,2.8527,23,3,False,False,False,225.776
rileys-hump_2012-02-29T103000.wav,1.9956,6.3535,23,3,False,False,False,290.773
rileys-hump_2012-02-29T103000.wav,2.3423,8.4506,23,3,False,False,False,283.931
rileys-hump_2012-02-29T104000.wav,2.5537,0.099,23,3,False,False,False,282.221
rileys-hump_2012-02-29T104000.wav,2.7059,2.7457,23,3,False,False,False,271.958
rileys-hump_2012-02-29T112000.wav,8.6421,0.2628,10,2,False,False,False,277.089
rileys-hump_2012-02-29T113000.wav,1.6067,4.7812,9,2,False,False,False,307.877
rileys-hump_2012-02-29T114000.wav,1.9872,0.0276,23,3,False,False,False,280.51
rileys-hump_2012-02-29T114000.wav,2.4353,3.0675,23,3,False,False,False,259.985
rileys-hump_2012-02-29T114000.wav,2.3931,5.6466,23,3,False,False,False,256.564
rileys-hump_2012-02-29T114000.wav,1.7166,8.7416,23,3,False,False,False,256.564
rileys-hump_2012-02-29T115000.wav,2.0717,3.2987,23,3,False,False,False,290.773
rileys-hump_2012-02-29T115000.wav,1.2177,5.4043,19,3,False,False,False,277.089
rileys-hump_2012-02-29T115000.wav,0.9048,7.4929,19,3,False,False,False,282.221
rileys-hump_2012-02-29T115000.wav,0.5327,8.4316,18,3,False,False,False,280.51
rileys-hump_2012-02-29T120000.wav,1.632,0.7479,23,3,False,False,False,249.722
rileys-hump_2012-02-29T120000.wav,1.3445,4.6039,23,3,False,False,False,263.406
rileys-hump_2012-02-29T120000.wav,1.0232,7.1153,23,3,False,False,False,249.722
rileys-hump_2012-02-29T121000.wav,2.0125,7.6171,23,3,False,False,False,290.773
rileys-hump_2012-02-29T122000.wav,1.6658,1.6754,9,3,False,False,False,285.641
rileys-hump_2012-02-29T123000.wav,1.5475,0.0463,23,3,False,False,False,294.194
rileys-hump_2012-02-29T123000.wav,2.0548,7.1833,23,3,False,False,False,313.008
rileys-hump_2012-02-29T124000.wav,2.0548,4.2773,23,3,False,False,False,326.692
rileys-hump_2012-02-29T125000.wav,1.0908,0.0775,23,3,False,False,False,294.194
rileys-hump_2012-02-29T125000.wav,1.0824,1.2275,23,3,False,False,False,289.062
rileys-hump_2012-02-29T130000.wav,1.5897,5.3147,9,2,False,False,False,342.086
rileys-hump_2012-02-29T131000.wav,1.1669,0.5145,23,3,False,False,False,331.823
rileys-hump_2012-02-29T131000.wav,0.9386,2.9668,23,3,False,False,False,318.14
rileys-hump_2012-02-29T131000.wav,0.9894,4.2436,23,3,False,False,False,314.719
rileys-hump_2012-02-29T131000.wav,0.8033,5.2838,23,3,False,False,False,313.008
rileys-hump_2012-02-29T132000.wav,1.1838,3.3332,23,3,False,False,False,314.719
rileys-hump_2012-02-29T132000.wav,1.1923,4.8131,23,3,False,False,False,311.298
rileys-hump_2012-02-29T133000.wav,1.26,0.0383,23,3,False,False,False,302.746
rileys-hump_2012-02-29T133000.wav,1.2769,1.535,23,3,False,False,False,302.746
rileys-hump_2012-02-29T133000.wav,1.3952,4.6469,19,3,False,False,False,290.773
rileys-hump_2012-02-29T133000.wav,1.3107,6.7439,23,3,False,False,False,282.221
rileys-hump_2012-02-29T133000.wav,1.26,8.1392,19,3,False,False,False,273.668
rileys-hump_2012-02-29T133000.wav,1.3699,9.4752,17,3,False,True,True,263.406
rileys-hump_2012-02-29T134000.wav,1.0824,0.0666,23,3,False,False,False,265.116
rileys-hump_2012-02-29T134000.wav,1.0739,1.614,23,3,False,False,False,253.143
rileys-hump_2012-02-29T134000.wav,1.0908,2.8909,23,3,False,False,False,290.773
rileys-hump_2012-02-29T134000.wav,1.2092,4.0663,23,3,False,False,False,289.062
rileys-hump_2012-02-29T135000.wav,1.243,0.6191,23,3,False,False,False,323.271
rileys-hump_2012-02-29T135000.wav,1.1077,1.9805,23,3,False,False,False,299.325
rileys-hump_2012-02-29T135000.wav,1.1585,3.2066,23,3,False,False,False,290.773
rileys-hump_2012-02-29T135000.wav,1.15,4.5173,23,3,False,False,False,290.773
rileys-hump_2012-02-29T140000.wav,1.2684,0.2076,23,3,False,False,False,290.773
rileys-hump_2012-02-29T140000.wav,1.3022,1.6283,23,3,False,False,False,285.641
rileys-hump_2012-02-29T140000.wav,1.3614,3.0573,23,3,False,False,False,285.641
rileys-hump_2012-02-29T140000.wav,1.1162,8.004,23,3,False,False,False,283.931
rileys-hump_2012-02-29T140000.wav,1.5221,9.3063,23,3,False,False,False,309.587
rileys-hump_2012-02-29T141000.wav,1.3445,0.2317,23,3,False,False,False,307.877
rileys-hump_2012-02-29T141000.wav,1.6828,4.0833,9,2,False,False,False,357.479
rileys-hump_2012-02-29T141000.wav,1.26,5.8084,23,3,False,False,False,292.483
rileys-hump_2012-02-29T141000.wav,1.1754,7.2459,23,3,False,False,False,295.904
rileys-hump_2012-02-29T141000.wav,1.2092,8.5481,23,3,False,False,False,297.614
rileys-hump_2012-02-29T142000.wav,1.2346,0.0865,23,3,False,False,False,307.877
rileys-hump_2012-02-29T142000.wav,1.2938,2.6149,23,3,False,False,False,313.008
rileys-hump_2012-02-29T142000.wav,1.3699,4.4752,23,3,False,False,False,321.56
rileys-hump_2012-02-29T142000.wav,1.8857,6.0058,23,3,False,False,False,319.85
rileys-hump_2012-02-29T144000.wav,0.9978,0.3375,23,3,False,False,False,323.271
rileys-hump_2012-02-29T144000.wav,1.2684,2.7052,23,3,False,False,False,314.719
rileys-hump_2012-02-29T144000.wav,1.2684,5.4619,23,3,False,False,False,302.746
rileys-hump_2012-02-29T145000.wav,1.2177,0.036,23,3,False,False,False,297.614
rileys-hump_2012-02-29T145000.wav,1.26,2.539,23,3,False,False,False,304.456
rileys-hump_2012-02-29T145000.wav,1.2938,3.9173,23,3,False,False,False,301.035
rileys-hump_2012-02-29T145000.wav,1.1585,5.3126,23,3,False,False,False,297.614
rileys-hump_2012-02-29T145000.wav,1.4967,6.5725,23,3,False,False,False,301.035
rileys-hump_2012-02-29T150000.wav,1.5136,2.4489,9,2,False,False,False,324.981
rileys-hump_2012-02-29T150000.wav,1.1923,5.3408,23,3,False,False,False,313.008
rileys-hump_2012-02-29T150000.wav,1.4714,6.6853,23,3,False,False,False,314.719
rileys-hump_2012-02-29T150000.wav,1.3107,8.2835,23,3,False,False,False,307.877
rileys-hump_2012-02-29T150000.wav,1.0993,9.7126,23,3,False,False,False,309.587
rileys-hump_2012-02-29T151000.wav,1.2853,0.4477,23,3,False,False,False,295.904
rileys-hump_2012-02-29T151000.wav,1.1669,1.8344,23,3,False,False,False,283.931
rileys-hump_2012-02-29T151000.wav,1.3614,3.1958,23,3,False,False,False,285.641
rileys-hump_2012-02-29T151000.wav,1.1416,4.5995,23,3,False,False,False,271.958
rileys-hump_2012-02-29T151000.wav,1.1247,6.629,23,3,False,False,False,253.143
rileys-hump_2012-02-29T152000.wav,2.0971,0.0447,23,3,False,False,False,319.85
rileys-hump_2012-02-29T152000.wav,1.3783,2.5814,23,3,False,False,False,328.402
rileys-hump_2012-02-29T152000.wav,1.0739,4.112,23,3,False,False,False,319.85
rileys-hump_2012-02-29T152000.wav,1.3191,5.2704,23,3,False,False,False,328.402
rileys-hump_2012-02-29T152000.wav,1.15,6.7164,23,3,False,False,False,301.035
rileys-hump_2012-02-29T152000.wav,1.2177,7.9341,23,3,False,False,False,270.248
rileys-hump_2012-02-29T153000.wav,2.4945,3.5898,17,3,False,False,False,321.56
rileys-hump_2012-02-29T153000.wav,2.4269,6.152,23,3,False,False,False,311.298
rileys-hump_2012-02-29T154000.wav,2.2324,2.5187,23,3,False,False,False,321.56
rileys-hump_2012-02-29T154000.wav,1.5728,6.5776,23,3,False,False,False,299.325
rileys-hump_2012-02-29T154000.wav,1.7927,9.3935,23,3,False,False,False,310.443
